Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
676,12-03-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,12,24,41,NA
676,16-03-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,40,NA
676,19-03-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,12,23,37,NA
676,23-03-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,64,NA
676,27-03-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,13,22,36,NA
676,30-03-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,13,24,44,NA
676,06-04-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,23,47,NA
676,09-04-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,23,45,NA
676,13-04-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,38,NA
676,18-04-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,26,NA
676,20-04-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,73,NA
676,23-04-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,12,24,30,NA
676,27-04-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,68,NA
676,04-05-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,40,NA
676,07-05-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,34,NA
676,11-05-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,22,36,NA
676,14-05-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,38,NA
676,18-05-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,59,NA
676,21-05-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,20,26,NA
676,26-05-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,23,34,NA
676,27-05-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,20,40,NA
676,01-06-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,32,NA
676,04-06-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,21,28,NA
676,08-06-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,22,32,NA
676,11-06-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,23,31,NA
676,15-06-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,28,NA
676,19-06-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,22,46,NA
676,22-06-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,23,50,NA
676,25-06-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,29,NA
676,29-06-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,38,NA
676,01-07-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,35,NA
676,03-07-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,37,NA
676,06-07-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,38,NA
676,09-07-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,23,41,NA
676,13-07-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,23,49,NA
676,15-07-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,23,42,NA
676,20-07-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,32,NA
676,23-07-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,23,42,NA
676,27-07-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,23,31,NA
676,30-07-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,93,NA
676,03-08-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,31,NA
676,07-08-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,21,43,NA
676,10-08-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,34,NA
676,13-08-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,20,29,NA
676,17-08-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,27,NA
676,21-08-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,22,31,NA
676,25-08-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,13,25,30,NA
676,27-08-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,12,24,29,NA
676,01-09-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,52,NA
676,03-09-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,22,38,NA
676,07-09-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,9,21,43,NA
676,10-09-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,28,NA
676,14-09-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,12,23,71,NA
676,18-09-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,9,21,28,NA
676,22-09-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,48,NA
676,26-09-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,21,44,NA
676,28-09-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,49,NA
676,01-10-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,22,77,NA
676,05-10-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,22,30,NA
676,08-10-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,22,44,NA
676,13-10-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,21,36,NA
676,15-10-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,11,22,58,NA
676,20-10-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,22,41,NA
676,26-10-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,23,53,NA
676,30-10-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,10,21,33,NA
676,02-11-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,6,17,29,NA
676,06-11-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,9,16,48,NA
676,13-11-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,7,16,45,NA
676,17-11-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,7,20,34,NA
676,19-11-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,8,16,30,NA
676,24-11-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,7,17,31,NA
676,26-11-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,7,16,39,NA
676,01-12-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,5,19,29,NA
676,04-12-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,6,19,29,NA
676,07-12-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,6,21,37,NA
676,10-12-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,5,20,30,NA
676,14-12-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,6,21,35,NA
676,17-12-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,7,22,34,NA
676,22-12-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,7,21,31,NA
676,28-12-2015,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,Households,6,20,31,NA
677,06-01-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,8,111,NA
677,09-01-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,8,110,NA
677,12-01-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,8,97,NA
677,15-01-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,10,105,NA
677,18-01-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,9,116,NA
677,21-01-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,9,95,NA
677,26-01-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,8,100,NA
677,31-01-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,10,90,NA
677,04-02-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,8,95,NA
677,07-02-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,9,107,NA
677,09-02-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,8,96,NA
677,13-02-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,8,123,NA
677,15-02-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,9,114,NA
677,18-02-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,9,105,NA
677,24-02-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,7,97,NA
677,26-02-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,8,87,NA
677,03-03-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,8,92,NA
677,06-03-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,8,92,NA
677,09-03-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,8,79,NA
677,12-03-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,11,74,NA
677,15-03-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,8,87,NA
677,18-03-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,9,117,NA
677,23-03-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,4,9,109,NA
677,28-03-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,10,108,NA
677,31-03-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,11,92,NA
677,03-04-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,12,95,NA
677,06-04-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,11,102,NA
677,09-04-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,10,101,NA
677,15-04-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,9,114,NA
677,20-04-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,10,43,NA
677,25-04-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,9,101,NA
677,28-04-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,11,38,NA
677,30-04-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,4,14,70,NA
677,03-05-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,11,94,NA
677,07-05-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,9,100,NA
677,11-05-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,12,110,NA
677,15-05-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,12,110,NA
677,19-05-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,9,122,NA
677,23-05-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,9,90,NA
677,26-05-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,11,104,NA
677,29-05-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,10,108,NA
677,31-05-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,11,109,NA
677,03-06-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,12,109,NA
677,06-06-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,10,114,NA
677,09-06-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,10,137,NA
677,12-06-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,12,102,NA
677,15-06-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,12,68,NA
677,18-06-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,10,120,NA
677,21-06-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,3,8,69,NA
677,24-06-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,11,64,NA
677,29-06-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,8,12,57,NA
677,03-07-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,5,11,62,NA
677,07-07-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,8,15,53,NA
677,11-07-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,11,61,NA
677,15-07-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,17,82,NA
677,19-07-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,6,10,68,NA
677,22-07-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,4,11,63,NA
677,24-07-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,13,62,NA
677,27-07-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,9,13,72,NA
677,30-07-2015,Karnataka,Raichur,"KSPCB Office Premises, Raichur",Karnataka State Pollution Control Board,Households,7,16,74,NA
678,03-04-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,5,166,NA
678,06-04-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,5,232,NA
678,09-04-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,5,166,NA
678,13-04-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,12,94,NA
678,16-04-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,11,93,NA
678,20-04-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,14,90,NA
678,23-04-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,12,137,NA
678,27-04-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,12,113,NA
678,29-04-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,13,144,NA
678,04-05-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,13,186,NA
678,07-05-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,13,183,NA
678,11-05-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,12,111,NA
678,14-05-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,3,12,106,NA
678,18-05-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,11,169,NA
678,21-05-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,3,9,89,NA
678,25-05-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,4,13,95,NA
678,28-05-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,14,120,NA
678,01-06-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,5,39,58,NA
678,04-06-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,4,43,108,NA
678,08-06-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,3,10,59,NA
678,11-06-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,3,11,53,NA
678,15-06-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,3,10,67,NA
678,18-06-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,3,9,56,NA
678,22-06-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,3,10,41,NA
678,25-06-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,3,11,54,NA
678,29-06-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,3,10,75,NA
678,02-07-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,9,71,NA
678,06-07-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,9,135,NA
678,09-07-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,9,67,NA
678,16-07-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,9,83,NA
678,20-07-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,5,94,NA
678,23-07-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,5,63,NA
678,27-07-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,11,93,NA
678,30-07-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,10,64,NA
678,04-09-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,19,69,NA
678,07-09-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,18,51,NA
678,10-09-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,13,53,NA
678,14-09-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,10,49,NA
678,18-09-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,11,55,NA
678,21-09-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,22,60,NA
678,25-09-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,20,73,NA
678,28-09-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,19,118,NA
678,01-10-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,25,92,NA
678,05-10-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,23,112,NA
678,08-10-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,23,73,NA
678,13-10-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,26,114,NA
678,16-10-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,28,107,NA
678,19-10-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,20,76,NA
678,21-10-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,21,85,NA
678,26-10-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,20,78,NA
678,29-10-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,22,73,NA
678,02-11-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,24,107,NA
678,05-11-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,19,101,NA
678,09-11-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,24,112,NA
678,13-11-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,21,132,NA
678,16-11-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,23,118,NA
678,19-11-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,25,81,NA
678,23-11-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,24,64,NA
678,26-11-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,24,135,NA
678,01-12-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,23,58,NA
678,04-12-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,22,83,NA
678,07-12-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,26,87,NA
678,10-12-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,23,63,NA
678,14-12-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,24,112,NA
678,17-12-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,22,69,NA
678,21-12-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,18,95,NA
678,24-12-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,20,316,NA
678,28-12-2015,Karnataka,Bijapur,"KSPCB Office Premises, Bijapur",Karnataka State Pollution Control Board,Households,2,20,132,NA
679,01-01-2015,Karnataka,Chitradurga,"KSPCB Office Premises, Chitradurga",Karnataka State Pollution Control Board,Households,3,5,74,NA
679,05-01-2015,Karnataka,Chitradurga,"KSPCB Office Premises, Chitradurga",Karnataka State Pollution Control Board,Households,3,5,41,NA
679,08-01-2015,Karnataka,Chitradurga,"KSPCB Office Premises, Chitradurga",Karnataka State Pollution Control Board,Households,4,5,75,NA
679,12-01-2015,Karnataka,Chitradurga,"KSPCB Office Premises, Chitradurga",Karnataka State Pollution Control Board,Households,4,6,56,NA
679,16-01-2015,Karnataka,Chitradurga,"KSPCB Office Premises, Chitradurga",Karnataka State Pollution Control Board,Households,2,5,75,NA
679,19-01-2015,Karnataka,Chitradurga,"KSPCB Office Premises, Chitradurga",Karnataka State Pollution Control Board,Households,2,5,59,NA
679,22-01-2015,Karnataka,Chitradurga,"KSPCB Office Premises, Chitradurga",Karnataka State Pollution Control Board,Households,3,5,33,NA
